Name,Year,Country,qty
Bobovik Yevgenia & ch. Viktor & Yelena,2002,ukraine,3
Bobrov Yakov & Antosya,1999,ukraine,2
Bobrovsky Maria; ch: Mikhail Nikolaj,1992,ukraine,2
Bochkov Georgyi,2001,ukraine,1
Bochkova Yevgenia; ch: Boris & Melania,1995,ukraine,3
Bodnar Feodor & Mariana,2001,ukraine,2
Bodnar Mikhail & Nina,2001,ukraine,2
Bogachuk Matvei & Anna & daughter Tatiana,2001,ukraine,3
Bogaditsa Vera & son Vladimir,2017,ukraine,2
Bogancha Prokofy & Yevdokia,2007,ukraine,2
Bogdanova Praskovia,1994,ukraine,1
Bogoniuk Juhim & Tekla,1996,ukraine,2
Boiko Valentina,2005,ukraine,1
Boiko Lukia,2019,ukraine,1
Boiko Marina,1995,ukraine,1
Boiko Peotr & Lidia,2003,ukraine,2
Boiko Vasili & Vera,2003,ukraine,2
Boiko Yefrosinia; daughter Sofia,1997,ukraine,2
Bomok Mikhail & Maria,2000,ukraine,2
4 Bondar Aleksandra; mother Anna (Vakulskaya),2003,ukraine,2
Bondar Grigoriy,2017,ukraine,1
Bondar Kleopatra,2000,ukraine,1
Bondar Natalia,2012,ukraine,1
Bondar Polina (Kurilenko),1998,ukraine,1
Bondar Yekaterina,2000,ukraine,1
Bondarchuk Mikhail & Yevgenia,1996,ukraine,2
Bondarenko Ivan & Maria; ch: Ivan Anastasia,1992,ukraine,3
Bondarenko Vasili & Anna,2002,ukraine,2
Bondarenko Yekaterina,1998,ukraine,1
Bondarenko Praskovia,1995,ukraine,1
Bondar-Gladko Elena,1996,ukraine,1
Borachuk Galina,1996,ukraine,1
Borchakovskaya-Rudiuk Klavdia,1998,ukraine,1
Borchakovsky Mikhail & Yevdokia,1996,ukraine,2
Borisiuk Aleksandr & Yulia,2012,ukraine,2
Borisiuk Arkhip & Faina,1996,ukraine,2
Boriskina Anastasia,1994,ukraine,1
Borisov Ivan & Ksenia,2019,ukraine,2
Borodacheva Daria; d. Yelena,1997,ukraine,2
Borovskaya Makrina,1999,ukraine,1
Botsaniuk Mokrina,2002,ukraine,1
Botsmanovskaya Vera,2018,ukraine,1
Bovkun Georgy,1996,ukraine,1
Bovtun Pelageya & dght. Yakilina Kasyan,2016,ukraine,2
Boychenko Feodor & Lidia,2010,ukraine,2
Boyeva Olga & her dghtrs. Lubov & Nadezhda,2007,ukraine,3
Boyko Vasili & Yevdokia,2007,ukraine,2
Boykovskiy Ivan & Mrs.,2011,ukraine,2
Boyuk Yevdokia & Ivan,1998,ukraine,2
Boyus Vaselyna,1997,ukraine,1
Bozhkov Stepan & Maria & daughter Tamara,1999,ukraine,3
Breitshnaider Anatoli,1995,ukraine,1
Breus Avtonom & Melania & daughter Galina,1999,ukraine,3
Brizhak Ivan & Olga,1997,ukraine,2
Brizhan Vlas,1997,ukraine,1
Brizhaty Nikolai & Maria,1998,ukraine,2
5 Bronitskaya Maria,2003,ukraine,1
Brovarnik Maria,1996,ukraine,1
Bruyevich Georgiy,2004,ukraine,1
Budnevsky Matvey & Yekaterina,1997,ukraine,2
Budnik Maria & sister Anna,1999,ukraine,2
Budnik Stepan & son Semion,1998,ukraine,2
Buga Maria & Vladimir,1998,ukraine,2
Bugai Vasil & Marina,2001,ukraine,2
Bugay Sofia,1991,ukraine,1
Bukovsky Ivan & Anna; ds. Liubov Nadezhda,1994,ukraine,3
Buksa Mykola & Mikhaylina,2011,ukraine,2
Bulyga-Polischuk Lidia,1999,ukraine,1
Burgelo Olga,2019,ukraine,1
Burik Kristina; daughter Tamara,1996,ukraine,2
Burkovskiy Martyn,2014,ukraine,1
Buryak Anton & Daria,2000,ukraine,2
Burygin Nikolay & Nadezhda,2009,ukraine,2
Bushinski Franz,2002,ukraine,1
Buvajlik Grigory,1992,ukraine,1
Bychenko Raisa & her husband Antonin Ionesko,1996,ukraine,2
Cebrynski Tadeusz (Brother Teodosy),1984,ukraine,1
Chaichuk Ivan & Yaryna,1999,ukraine,2
Chaika Afanasij & Fedora; son Viktor,1992,ukraine,3
Chaika Sava,1994,ukraine,1
Chaika Vera,2003,ukraine,1
Chaikovski Stepan & Anna,2003,ukraine,2
Chaikovski Vladimir & his parents Teofila & Pavel,2011,ukraine,3
Chaplinski Grigori & Nadezhda & son Anatoli,1999,ukraine,3
Chayun Agrippina; d. Galina (Lapchinskaya),1994,ukraine,2
Chebanok Ivan,2004,ukraine,1
Chebotkov Grigori & Anastasia,2003,ukraine,2
Chekhova Ludmila; daughter Natalia,1992,ukraine,2
Chemeriskaya Frosina; daughter Nina,2004,ukraine,2
Chentsova Galina; sister Valentina,1994,ukraine,2
Cheremucha Andrei & Anastasia; s. Valentin,1990,ukraine,3
Cheretovich Anatoli & Vera,2001,ukraine,2
Cherkasova Anna,2020,ukraine,1
6 Chernetski Vikentyi & his step-mother Lidia,1995,ukraine,2
Chernetsova Juzefa,1998,ukraine,1
Cherni Feodosi,2014,ukraine,1
Cherni Semion,2014,ukraine,1
Chernoshtan Vasiliy,2020,ukraine,1
Chernous Feodor & Yekaterina; ch: Maria Aleksander,1994,ukraine,3
Chernova Anna & daughter Nadezhda,1999,ukraine,2
Chernovol Vladimir,1996,ukraine,1
Chernyi Ilya,2021,ukraine,1
Chernyshev Afanasi & Yelizaveta,2006,ukraine,2
Cheshnivskaya Anna,2000,ukraine,1
Cholhan Liubov (Hirniak),2009,ukraine,1
Chornaya Maria,1999,ukraine,1
Chudakova Nadezhda & her daughter Nila Shemshurina,2017,ukraine,2
Chugai Feodor & Yevdokia,2002,ukraine,2
Chujesh Konstantin & Domna,2001,ukraine,2
Chukhacheva Anna,2000,ukraine,1
Chulovskaya-Morozova Neonila,1996,ukraine,1
Chumak Pavel,1995,ukraine,1
Chverkaliuk Kapitolina,2000,ukraine,1
Czubatyj Danylo & Rostislawa,2006,ukraine,2
Danilchuk Daria,2001,ukraine,1
Danilchuk Vasili,1996,ukraine,1
Danilevskaya Uliana; daughter Anastasia,2004,ukraine,2
Daniliuk Zonya,1998,ukraine,1
Daniliuk Leonida,1996,ukraine,1
Danilko Maria,1997,ukraine,1
Danilkovich Domna,2001,ukraine,1
Daniuk Yekaterina & Nikolai,1998,ukraine,2
Dardalevich Antonina & Iosif,2003,ukraine,2
Darmoroz Ivan & Lubov,2001,ukraine,2
Datsko Olga,2004,ukraine,1
Davidenko Fedor & Lubov,1996,ukraine,2
Deineko Mark & Lidia & dght. Oksana Antipchuk,2014,ukraine,3
Dekhtyaruk Andrey & Olga,2010,ukraine,2
Demidenko Maria,2008,ukraine,1
Demus Bronislawa & daughter Galina,2001,ukraine,2
7 Demyanchuk Alexey & Matriona & daughter Olga,1999,ukraine,3
Denisenko Tatiana,2008,ukraine,1
Denitskiy Aleksandr,2019,ukraine,1
Derik Magdalina,1994,ukraine,1
Derun Safron & Solomia,1996,ukraine,2
Derun Tatiana,2003,ukraine,1
Devyatko-Belousova Olga,1999,ukraine,1
Diachuk Alexander & Solomia & son Pavlo,2000,ukraine,3
Didenko Yakov & Maria,2013,ukraine,2
Didukh Andrey & Anelya & daughter Stefania Petrushka,2013,ukraine,3
Dikalova Vera; sister Daria Bozhko,2004,ukraine,2
Diki Vasili & Anna; son Nikolai,1994,ukraine,3
Dikiy Viktor,2005,ukraine,1
Dimitruk Gerasim,2014,ukraine,1
Diordiev Leonid & Olga,1995,ukraine,2
Diordyay Maria (Tokar),2013,ukraine,1
Divakova Maria,2000,ukraine,1
Dlozhevski Vladimir & Maria,2003,ukraine,2
Dmitrakova Ludmila,2002,ukraine,1
Dmitruk Maria daughters Gnatiuk Varvara and Sofia,2002,ukraine,1
Dobriyan Aleksander & Stanislava,2003,ukraine,2
Dobrovolsky Aleksander & Yekaterina,1995,ukraine,2
Dolgopolov Ignat & Olga,2000,ukraine,2
Dolinsky Vavrik (father of Dovgoshiya H),1998,ukraine,1
Domanski Ivan & Praskovia; his sister Nadezhda,1990,ukraine,3
Domanski Mikhail & Nadezhda,1990,ukraine,2
Dombrovskaya Yelena,2004,ukraine,1
Domoratskaya Valentina & son Viktor,1999,ukraine,2
Domrina Yekaterina & her husband Nikolay Nikitin & dght. Larisa,2018,ukraine,3
Domuschey Ivan & Yevdokia; son Aleksei,2004,ukraine,3
Donduk Ivan,1999,ukraine,1
Doroshenko Ignati & Yefrosinia & daughter Olga,2002,ukraine,3
Dorotsenkovski Aleksei & Natalia ; daughters Galina Yelena Nina,2003,ukraine,3
Dorozhinski Nikolai,1999,ukraine,1
Doshchinski Zinovy & Felena,2006,ukraine,2
Dovbenko Michalina & Josef; son Jan,1989,ukraine,3
8 Dovganich Vasili & Maria,1997,ukraine,2
Dovgaya Anna,2007,ukraine,1
Dovgoshiya Hanna,1998,ukraine,1
Dovzhenko Nazar & Natalia & daughter Maria Tatarchuk,2013,ukraine,3
Drach Andron & Tatiana,1995,ukraine,2
Dragan Stefan & Olga Dragan-Nahlak,1989,ukraine,2
Drobyazko Efrosinia,1997,ukraine,1
Dronchak Mikhail & Maria & son Georgyi,1997,ukraine,3
Dubchak Yakov & Juzefa & daughter Leonida,2000,ukraine,3
Dubinski Jozef & Maria,1990,ukraine,2
Duda Nikita & Daria,2011,ukraine,2
Dudnik Maria,2006,ukraine,1
Dudnik Vera,1998,ukraine,1
Dumbrava Vasiliy & Matrona,2017,ukraine,2
Dun Jurko,1993,ukraine,1
Durniak Petro & Kateryna (Musijowska),2014,ukraine,2
Dutchak Praskovia S.,1993,ukraine,1
Dyachuk Pedora,2008,ukraine,1
Dyuk Mykola & Maria,2007,ukraine,2
Dzemchik Kiril,2013,ukraine,1
Dzhyvulska Anastasia (Pavlishina) & sisters Yekaterina & Paulina (Kuzevich),2001,ukraine,3
Dzhyvulski Vasili & Marina,1974,ukraine,2
Dzivdzivyantseva Olga,2002,ukraine,1
Etiemez Dmitri & Varvara,1997,ukraine,2
Fantich Anna (Molnar),1996,ukraine,1
Fedirko Rodion & Yevdokia,2008,ukraine,2
Fediv Ivan,2018,ukraine,1
Fedoseyev Aleksey & Uliana,2012,ukraine,2
Ferens Georgyi,1998,ukraine,1
Feyer Ivan Vasili Nikolai & Peotr,2004,ukraine,2
Fialkovsky Vsevolod & Olga,1996,ukraine,2
Filipenko Vasili,1996,ukraine,1
Filipowski Adam (Onishchenko Grigoriy),2014,ukraine,1
Filippenko Nadezhda,1995,ukraine,1
Filippova Yevdokia,2009,ukraine,1
Filippova-Pasechnik Anna,1999,ukraine,1
9 Filippovich Pavel & Nina,2002,ukraine,2
Filyanskaya Natalia,1996,ukraine,1
Finkel Maria (Yakubovskaya),1995,ukraine,1
Firiupko Anna & Leonid,1996,ukraine,2
Fisiuk Omelian & Ustimia,2011,ukraine,2
Fomina Anastasiya,1994,ukraine,1
Frankiv Teklya,2000,ukraine,1
Franko Grigori & Marfa; son Nikita,2005,ukraine,3
Fudar Anna,1984,ukraine,1
Furman Pavel & Varvara,1995,ukraine,2
Furmaniuk Yevdokim & Maria,1997,ukraine,2
Fyodorov Peotr,2015,ukraine,1
Gadzhi Nikita & his wife Lidia Myshkova,2017,ukraine,2
Gaevskaya Yelena,1995,ukraine,1
Gaidaichuk Pavel & Vera,1999,ukraine,2
Gaiduk Nadezhda,2021,ukraine,1
Gaiduk Stepan & Juzefa,2010,ukraine,2
Gaidukova Anastasia & daughter Lidia,1998,ukraine,2
Gaisinskaya Motriona,2001,ukraine,1
Gaivoroniuk Justinyi & Domna,1997,ukraine,2
Galaganiuk Ulyana; ds. Nadezhda Akulina,1993,ukraine,2
Galaiko Vladimir & Aleksandra,1995,ukraine,2
Galeta Ivan; daughter Lidia (Krimer),1992,ukraine,2
Galich Andrei & Yekaterina,2000,ukraine,2
Ganczar Maria (Prosko),2008,ukraine,1
Ganczarski Jan,2021,ukraine,1
Gaponiuk Ivan & Nadezhda,2020,ukraine,2
Garatym Iosif & Olga,2002,ukraine,2
Garbuz Anna & Gerasim; son Ivan,1998,ukraine,3
Garmash Dmitri,1999,ukraine,1
Garmash Anton & Daria,2002,ukraine,2
Gartner Olena; son Vasili,2004,ukraine,2
Gartner Ivan,2002,ukraine,1
Gasanova Alexandra,1999,ukraine,1
Gasenko Peotr,2002,ukraine,1
Gava Mikhail & Agafia & daughter Feodosia,2000,ukraine,3
Gavelsky Iosif & Anna,1998,ukraine,2
10 Gavriliuk-Savchenko Anna,2001,ukraine,1
Gavrilova Elena,1995,ukraine,1
Gavrilova Inna & her mother Maria Podkopayeva,2008,ukraine,2
Gavrilova Maria; d. Ludmila (Pelin),1993,ukraine,2
Gaydenko Yefrosinia; ch: Yakov Yelizaveta,1989,ukraine,2
Gerashchenko Tatyana,2006,ukraine,1
Gerasimchik Klavdia & sister Galina & brother Nikolai,1999,ukraine,3
Gerasimchik Pavel & Lubov,1990,ukraine,2
Gerasimchuk Ksenia & daughter Olga,2001,ukraine,2
Gerasimovitch Iosip; d. Nina Pavlenko,1995,ukraine,2
Gerun Stepan & Nadezhda; children Stepan Tatiana,2004,ukraine,3
Getman Nikolai,2004,ukraine,1
Ginkul Demyan & Anna & son Vyacheslav,2002,ukraine,3
Gladchenko Aleksandra,1995,ukraine,1
Gladenko Viktor,1983,ukraine,1
Gladyshko Kondrat & Maria,1998,ukraine,2
Glagolev Father Aleksey & Tatyana; d. Magdalina,1991,ukraine,3
Glagolev Nikolai,2000,ukraine,1
Glazkova Vera,2003,ukraine,1
Glina Anastasia & Nikolaj,1996,ukraine,2
Gliva Maria,2000,ukraine,1
Gliva-Bessmertnaya Yelena,2001,ukraine,1
Glovatskaya Maria,1995,ukraine,1
Gnatenko Kilina & Aleksander,1993,ukraine,2
Gnatiuk Isaak,1998,ukraine,1
Gnatiuk Vera & daughters Nadezhda & Nina,1999,ukraine,3
Gnevush Maria & Vasily,1997,ukraine,2
Gnezdilova Raisa,2001,ukraine,1
Goldobina Yekaterina & daughter Anna,1998,ukraine,2
Golentiuk Anna,1995,ukraine,1
Golinski Vasyl,2007,ukraine,1
Goloborodko Praskovia,2000,ukraine,1
Golub Maria,1994,ukraine,1
Goncharenko Anna,2000,ukraine,1
Goncharenko Melania & son Nikolai,2000,ukraine,2
Gontarenko Marfa,1997,ukraine,1
Gontchar Denis & Feodora; ch: Ivan Stepan,1995,ukraine,3
11 Gontchar Maria,1995,ukraine,1
Goppe Yevdokia & Leopold,2002,ukraine,2
Gorbulskaya Anastasia,1992,ukraine,1
Goriushkina Yevdokia,2001,ukraine,1
Gornitskaya Maria,1998,ukraine,1
Gortchakov Pavel & Antonina; ch: Zinaida Anatoli Boris,1994,ukraine,3
Gorupai Mikhail & Alexandra,2001,ukraine,2
Gotsyk Anastasia,2010,ukraine,1
Grabovski Andrei & Marina,1995,ukraine,2
Grabovski Leonid & brother Nikolai,2000,ukraine,2
Gradirovskaya Anna,2019,ukraine,1
Grebinchenko Peotr,1997,ukraine,1
Grechany Vasiliy & Aksiuta,2015,ukraine,2
Grekhov Pavel & Agrippina,2017,ukraine,2
Gridina Anna,2003,ukraine,1
Grigorienko Danilo & Domnikia; son Vasili,1992,ukraine,3
Grinchik Yelena,2018,ukraine,1
Grinzhevskaya Charitina,1998,ukraine,1
Grishchenko Stepan & Lukeria; son Leonid,1997,ukraine,3
Gritsenko Polina (sister of Veselova S.),1995,ukraine,1
Gritsenko Teodosia; ds. Vera & Nadezhda Izmalkova,1993,ukraine,3
Grivnak Bogdan,1997,ukraine,1
Grogul Ignatij & Varvara; ch: Stepan Yevgenia,1993,ukraine,3
Grokholski Konstantin & Praskovia,2009,ukraine,2
Gruber-Sniadanko Jozef N.,2005,ukraine,1
Grubnik Feokla & Semyon,2002,ukraine,2
Grubnik Zinaida & son Mikhail,2002,ukraine,2
Gruzevich Maria; d. Anna Barnashevskaya,1995,ukraine,2
Grynchuk Adam,1996,ukraine,1
Gubar Alexei,1996,ukraine,1
Gudkova Nina,1994,ukraine,1
Gudyma Ivan & Nadezhda & ch. Vladimir & Galina,2015,ukraine,4
Gumeniuk Adam & Yefrosinia & her sister Marfa Pilipchuk,2010,ukraine,3
Gumeniuk Aleksander & Domna,1996,ukraine,2
Gumeniuk Maria (Rybak),1999,ukraine,1
Gumeniuk Yevdokia,2016,ukraine,1
Gumilevski Vladimir & Yelena,1998,ukraine,2
12 Gunchak Mikhail & Maria & son Vasiliy,2011,ukraine,3
Gunder Maria & daughter Maria Tymush,2001,ukraine,2
Gurbich-Bodyliova Yelena,2000,ukraine,1
Gurskaya Yevgenia,1998,ukraine,1
Gutovski Nikolai & his wife Yanishevskaya Stanislava & daughter Emilia,2000,ukraine,3
Gutsol Nadezhda,2001,ukraine,1
Gutzol Peotr,1994,ukraine,1
Guzovati Prokop & Ligera,1994,ukraine,2
Guzovskiy Ilya & Anna,2016,ukraine,2
Gyrba Panaska,1996,ukraine,1
Haydushenko Ivan,2019,ukraine,1
Horblanski Hnat,1986,ukraine,1
Hryhoryshyn Olena,1965,ukraine,1
Ignatova Lidia,2001,ukraine,1
Ilchyshin Feodor & Yekaterina,2014,ukraine,2
Ilnicki Peotr; ch: Vasili Stepan Karol Mikhail Katerina,1994,ukraine,2
Ilyina Maria,1998,ukraine,1
Ilyinski Maria & Ivan & children Andrei & Antonina,2002,ukraine,4
Isachenko Danil & his wife Yevdokia Dobrovolskaya,2007,ukraine,2
Ischenko Stanislav & father Iosif,2002,ukraine,2
Ivanchuk Motrya,1998,ukraine,1
Ivanenko Lidia & sister Tamara,1998,ukraine,2
Ivanina Natalia,2021,ukraine,1
Ivaniuta Aleksei & Anna,1995,ukraine,2
Ivanov Grigori & Yevdokia & son Vladimir,1999,ukraine,3
Ivanov Sergei,2002,ukraine,1
Ivanova Feofana,2000,ukraine,1
Ivanova Varvara,1996,ukraine,1
Ivanova-Rash Olga,2000,ukraine,1
Ivashchuk Ivan & Maria,1998,ukraine,2
Ivasiuk Grigori & Anna,1995,ukraine,2
Izvolsky Navolski Father Antin,1994,ukraine,1
Jaklushina Anastasia,1997,ukraine,1
Jakovcuk Feodosia; ds. Matrena Olga Maria,1996,ukraine,2
Jakubchak Stepan & daughter Anastasia,1999,ukraine,2
Janchenko Yefrosinia & dghtrs.: Valentina & Larisa,1997,ukraine,3
13 Janiuk Rodion & Yevdokia; son Nikolai,1994,ukraine,3
Jaremchuk Olga,2001,ukraine,1
Jarmolik Ivanna,1998,ukraine,1
Jasinski Vladimir,1998,ukraine,1
Jasinski Yakov & Alexandra,2002,ukraine,2
Jasinsky Aleksei & Yelena,1997,ukraine,2
Jatsiuk Michal,1968,ukraine,1
Jozkiv Anna,1994,ukraine,1
Jukhnel Vikenti & Yevgenia & daughter Zinaida Zhilenko,1999,ukraine,3
Jurchenko Mikhail & Matriona,2000,ukraine,2
Juschenko Varvara,1997,ukraine,1
Kabanenko Orina,2003,ukraine,1
Kacherovski Ivan & Tatiana,1983,ukraine,2
Kachmarski Mr.,1984,ukraine,1
Kakhno-Kuzmenko Anna & parents Ivan & Anna,1999,ukraine,3
Kalenchuk Feodor; daughter Vasya,1992,ukraine,2
Kalinchuk Lukia,2015,ukraine,1
Kalinichenko Klavdia,2000,ukraine,1
Kalinichenko Yevdokia,2000,ukraine,1
Kalinina Yelizaveta,1997,ukraine,1
Kaluta Konon & Anna; ds. Anna Maria,1995,ukraine,3
Kaminski Saveli & Marfa,1998,ukraine,2
Kapitsa Andrei,1984,ukraine,1
Kapron Maria,2017,ukraine,1
Kapusta Vasili & Sofia,2000,ukraine,2
Karamelshchik Antonina,2020,ukraine,1
Karashchuk Fedosei & Uliana,2006,ukraine,2
Karchevski Alexander & Vasilisa,1999,ukraine,2
Karnauchova Aleksandra,1994,ukraine,1
Karnaukh Yevdokia & her sister Aleksandra,2018,ukraine,2
Karpenko Anna & daughter Nadezhda,1999,ukraine,2
Karpik Alexey & Rina; sons Iosif Stepan,1995,ukraine,3
Karpishin Dmitro & Anelya; son Bogdan,1996,ukraine,3
Karpuk Anton & sister Lukeria,1999,ukraine,2
Kaspruk Vera 8094a 1998 Katsuk Klavdia,1994,ukraine,1
Kechedzhi Varvara & son Nikolay,2017,ukraine,2
14 Kernitsky Vladimir & Praskovia,1996,ukraine,2
Khabovietz Mikhail,1995,ukraine,1
Khaletskaya Feokla,2003,ukraine,1
Kharchenko Tatiana & son Vladimir,2000,ukraine,2
Khimitch Moisei & Anna,1995,ukraine,2
Khlipitko Maria; mother Antonina,1997,ukraine,2
Khmeluk Nadezhda,1995,ukraine,1
Khmyz Anna,1998,ukraine,1
Khomenchuk Gavril & Motrya & daughter Natalia,2000,ukraine,3
Khomenko Anastasia,1998,ukraine,1
Khomenko Evgenia,1996,ukraine,1
Khomenko Ivan & Praskovia; d. Yefrosinia,1994,ukraine,3
Khomenkova Pelageya,1983,ukraine,1
Khomichuk Maria,2009,ukraine,1
Khomik Peotr & daughter Vera,1999,ukraine,2
Khristenko Yevdokia,2000,ukraine,1
Khrustaleva Lyubov,2015,ukraine,1
Khudoyarov Viktor,1996,ukraine,1
Khutornaya Nadezhda,1999,ukraine,1
Kiefor Ivan & wife; daughter Olimpia,1991,ukraine,3
Kikavskaya Taisa,1996,ukraine,1
Kindrat Kirilo,1993,ukraine,1
Kirichenko Anna,1993,ukraine,1
Kiriliuk Praskovia,2004,ukraine,1
Kirilko Nikolai & Maria,2003,ukraine,2
Kiseleva Sofia; d. Valentina (Leshchiner),1993,ukraine,2
Kislenko-Kolesnik Olga,2000,ukraine,1
Kitkovski Vladimir,2012,ukraine,1
Kizimishin Mikhail & Yekaterina,1998,ukraine,2
Kiziun Peotr & Olga; son Anatoli,1994,ukraine,3
Kleban Yekaterina,1998,ukraine,1
Klebanovski Mikhail,1998,ukraine,1
Klimenko Trofim,2021,ukraine,1
Klimova-Poletova Yekaterina,1999,ukraine,1
Klymovsky-Kaczmar Johanna,1980,ukraine,1
Kmet Ksenia,1996,ukraine,1
Koba Foma & Yevdokia,1996,ukraine,2
15 Kobetz Yekaterina,2004,ukraine,1
Kobilnik Anastasiya; son Tsheslav,1993,ukraine,2
Kobozev Ivan,2010,ukraine,1
Kobysh Afanasi & Uliana,1995,ukraine,2
Kocherga Maria & daughter Yelena,2000,ukraine,2
Kochuk Yuri & Praskovia,1999,ukraine,2
Kokhanovsky Vladimir & Maria,1996,ukraine,2
Kolesnichenko Zinaida,1995,ukraine,1
Kolesnik Ivan & Lidia,2003,ukraine,2
Kolesnik Maria & Petro,1997,ukraine,2
Kolmakova-Dombrovskaya Tatyana,2004,ukraine,1
Kolodko Ksenia,2007,ukraine,1
Kolomiets Olga (Targonya),1994,ukraine,1
Kolomiyetz Anna & daughter Galina,2002,ukraine,2
Kolosov Vakula,2016,ukraine,1
Kolpakova Yelena,1994,ukraine,1
Koltch Felix & Emilia,1996,ukraine,2
Kolynyuk Maria,2001,ukraine,1
Komarnitskiy Mikhail & Anna & dght. Galina Karasevich,2021,ukraine,3
Kondrachuk Hanna & Vasily,1998,ukraine,2
Kondrashov Aleksander,1994,ukraine,1
Kondrashova Lidia; ds. Nadezhda Maria,1995,ukraine,2
Kondratiuk Gordej & Nadezhda,2001,ukraine,2
Kondratiuk Lukian & Fedora; son Feodor,1997,ukraine,3
Kondrayev Ivan,1992,ukraine,1
Kononchuk Lidia & daughter Alexandra,1999,ukraine,2
Kontsevich Tatyana & daughter Anna,1987,ukraine,2
1998 Kontush (Vagun) Fedora,1997,ukraine,1
Korba Nikita & Daria,1995,ukraine,2
Korba Tekla,1994,ukraine,1
Koretski Aleksander,1996,ukraine,1
Kormylo Mikhail,1992,ukraine,1
Korneliuk Ivan & Anna; ch: Georgyi Galina,1995,ukraine,3
Kornya Boris & Yevgenia,2017,ukraine,2
Korobko Piotr,1998,ukraine,1
Kosoburov Piotr & Helena,1997,ukraine,2
Kosorukova Klavdia,1997,ukraine,1
16 Kostenko Sanda,1996,ukraine,1
Kostenko Yelena,1999,ukraine,1
Kostina-Filipenko Maria,1994,ukraine,1
Kostiukevich Konon & Stepanida; children Aleksander Lukash Odarka Aleksei & Feodor,2005,ukraine,4
Kostiunik Teodosi & Yefrosinia,1996,ukraine,2
Kostiushko Aleksander & Maria & son Piotr,1997,ukraine,3
Kostukevich-Shmidt Larisa,1995,ukraine,1
Kostushevich Sergei & Maria,1994,ukraine,2
Kostyuk-Skolsky Yevdokia,1993,ukraine,1
Kotlenko Sergei & Sofia,2001,ukraine,2
Kotlyarevskaya Lidia,2002,ukraine,1
Kotsiubenko Pavlina & sister Natalia,2000,ukraine,2
Kotsubaylo Filip & Tekla; sons: Aleksander & Andrey,1995,ukraine,4
Kovalchuk Feodor & Olga,1996,ukraine,2
Kovalchuk Leonid & Maria,1996,ukraine,2
Kovalchuk Zofia,1992,ukraine,1
Kovalenko Danila & Anna; son Dmitri,1995,ukraine,3
Kovalenko Vasilisa,1998,ukraine,1
Kovalevski Lazar & Fenya,2006,ukraine,2
Kovalishin Olena,2004,ukraine,1
Kovbasiuk Afanasiy & Kilyna & son Ilya,2013,ukraine,3
Kovbasiuk Daria,1994,ukraine,1
Koverda Yevdokia,2000,ukraine,1
Kovmir Uliana & brother Yuri,1999,ukraine,2
Kovtsun Vasili & Yekaterina,1997,ukraine,2
Kovtun Afanasi & his wife Sugak Antonina,1996,ukraine,2
Kovtun Tatiana,2015,ukraine,1
Kozachenko Melanya,1999,ukraine,1
Kozachkovskaya Larisa,1999,ukraine,1
Kozak Ivan & Paulina,2012,ukraine,2
Kozel Yevdokia,1997,ukraine,1
Kozhevnikov Alexander mother Anna & son Vladimir,2001,ukraine,2
Kozhushko Pelageya daughter Lidia,2004,ukraine,1
Koziol Anna & daughter Lidia Domanskaya,1999,ukraine,2
Kozirev Maria & Andrian; d. Nadezhda,1995,ukraine,3
Kozlovskaya Yelena,2019,ukraine,1
17 Kozlovskaya Yevgenia & son Artur,1999,ukraine,2
Kozuyek Vera,2019,ukraine,1
Kozyrski Stanislav & Agafia,2009,ukraine,2
Krasnokutskaya Yevdokia,2008,ukraine,1
Krasnolutski Gordei & Akulina; ch: Vladimir & Evgenia (Minaeva),1995,ukraine,4
Kravchenko Nadezhda,2001,ukraine,1
Kravchenko Natalia,2006,ukraine,1
Kravchenko Nikolai,2000,ukraine,1
Kravchuk Afanasy & Likeria,2005,ukraine,2
Kravchuk Dmitry & Nadezhda,2005,ukraine,2
Kravchuk Arsenij,2001,ukraine,1
Kravchuk Grigori & Stefania,1994,ukraine,2
Kravchuk Ivan,2001,ukraine,1
Kravchuk Miroslav,2002,ukraine,1
Kravchuk Nikolai & Yulia,2009,ukraine,2
Kravchuk Tatiana,1995,ukraine,1
Kravchuk Yuri,2018,ukraine,1
Kravetz Boris,2005,ukraine,1
Krechik Peotr & Marta,2005,ukraine,2
Krechik Prokop & Anna,2005,ukraine,2
Kreschenko Praskovia,1999,ukraine,1
Krivenchenko Lidia,1995,ukraine,1
Krivenko Gerasim & Anna,2010,ukraine,2
Krivkovich Rimma,2015,ukraine,1
Krivokobylskaya Maria; sis. Ivinskaya Melanya,1996,ukraine,2
Krivorot-Baklanova Sofia; daughter Galina,2004,ukraine,2
Krivoruchko Semion & Elena,1996,ukraine,2
Krivoruka Anna & her sons Vladimir & Julian,2011,ukraine,3
Krolik Anna,1998,ukraine,1
Kropovenski Mikhail,1995,ukraine,1
Krucheniuk Vera & mother Anastasia,2002,ukraine,2
Krut Aleksander & Maria & their son Anatoli,2014,ukraine,3
Krutogorova Anna,2002,ukraine,1
Kruzhevaya - Prokhachenko Lidia,2005,ukraine,1
Kryzhanovski Foma & Todoska; son Ivan,2003,ukraine,3
Kryzhanovski Ivan & Daria,2021,ukraine,2
18 Kryzhov Vasili & Natalia; son Aleksander,2003,ukraine,3
Kubit Konstantin & Maria; d. Anna,1996,ukraine,3
Kubit Vladimir,1996,ukraine,1
